,hsa:338442,hsa:1812,hsa:1813,hsa:5739,hsa:9052,hsa:148,hsa:153,hsa:154,hsa:64805,hsa:1814,hsa:4986,hsa:1128,hsa:1129,hsa:1131,hsa:1132,hsa:1133,hsa:150,hsa:151,hsa:3577,hsa:5731,hsa:5732,hsa:134,hsa:135,hsa:140,hsa:11255,hsa:3269,hsa:59340,hsa:2550,hsa:146,hsa:147,hsa:155,hsa:1816,hsa:3356,hsa:3360,hsa:152,hsa:1815,hsa:3350,hsa:3351,hsa:3352,hsa:3354,hsa:3355,hsa:3357,hsa:3358,hsa:3361,hsa:3362,hsa:3363,hsa:3274,hsa:4988,hsa:1268,hsa:6915,hsa:5737,hsa:136,hsa:185,hsa:10800,hsa:1241,hsa:56413,hsa:57105,hsa:5733,hsa:6751,hsa:6752,hsa:8843,hsa:10161,hsa:2846,hsa:5028,hsa:5029,hsa:5030,hsa:5031,hsa:5032,hsa:9934,hsa:4985,hsa:2911,hsa:2912,hsa:2913,hsa:2914,hsa:2915,hsa:2916,hsa:2917,hsa:2918,hsa:222545,hsa:1909,hsa:1910,hsa:552,hsa:554,hsa:9283,hsa:5724,hsa:23620,hsa:7201,hsa:6753,hsa:6755,hsa:4543,hsa:1234,hsa:886,hsa:887,hsa:5729,hsa:6010
hsa:4986,0.995872974395752,0.9910695552825928,0.9923612475395203,0.9298652410507202,0.9930800199508667,0.993111789226532,0.8991790413856506,0.9926794767379761,0.9230223894119263,0.9919620156288147,1.0,0.9797221422195435,0.9739711880683899,0.99285489320755,0.9811357855796814,0.9877241849899292,0.9262115955352783,0.9670955538749695,0.9923121929168701,0.8755388855934143,0.9824830293655396,0.9853984713554382,0.9785409569740295,0.9762474894523621,0.9438911080360413,0.9940637946128845,0.9279272556304932,0.9934327006340027,0.9143944382667542,0.9673784375190735,0.921758770942688,0.9832672476768494,0.9697901606559753,0.9886940121650696,0.9054127335548401,0.8750230073928833,0.9828608632087708,0.9932307004928589,0.9942136406898499,0.9921291470527649,0.9313634037971497,0.9451859593391418,0.9618598818778992,0.9825171828269958,0.9335278272628784,0.9951944351196289,0.9938164949417114,0.9878549575805664,0.9955693483352661,0.9245685338973999,0.9297840595245361,0.9929792284965515,0.9202818274497986,0.9003185033798218,0.953445553779602,0.9042112231254578,0.9645718336105347,0.9802904725074768,0.9787269234657288,0.9916461110115051,0.9956021904945374,0.8756763339042664,0.9369806051254272,0.9907647967338562,0.9648589491844177,0.9859594106674194,0.9607530236244202,0.940385639667511,0.9324194192886353,0.9537495970726013,0.9953890442848206,0.9777764081954956,0.9907016754150391,0.9810231924057007,0.9948678016662598,0.956242024898529,0.9902002215385437,0.9732221364974976,0.9345170259475708,0.9629113078117371,0.9779877662658691,0.989452064037323,0.9528499841690063,0.9749253392219543,0.9957407116889954,0.9541627764701843,0.9546037912368774,0.9493439793586731,0.9396968483924866,0.9962241053581238,0.9781253337860107,0.9946643114089966,0.972111701965332,0.9841920137405396,0.9921748042106628
hsa:1128,0.9798073768615723,0.9683001041412354,0.9881812334060669,0.9773921370506287,0.9757815599441528,0.9913045763969421,0.9499618411064148,0.9739447832107544,0.8542963862419128,0.9852200746536255,0.9797221422195435,1.0,0.9311613440513611,0.9697713851928711,0.9963117837905884,0.9708741307258606,0.9670993089675903,0.9941405653953552,0.973953902721405,0.9375976324081421,0.9951021671295166,0.9930306077003479,0.9970492720603943,0.9360324144363403,0.9813661575317383,0.9727009534835815,0.8597878217697144,0.9899720549583435,0.9612143039703369,0.9912039041519165,0.9692772030830383,0.99519282579422,0.9205561876296997,0.9580844044685364,0.9543625116348267,0.9337246417999268,0.9927559494972229,0.9882117509841919,0.9886024594306946,0.9646891355514526,0.8644596338272095,0.8862240314483643,0.9075776934623718,0.995154082775116,0.9772576093673706,0.9882537126541138,0.985392153263092,0.9533478617668152,0.978567361831665,0.9719183444976807,0.8633168935775757,0.9856982827186584,0.8488081097602844,0.8246176242828369,0.9873075485229492,0.9587463140487671,0.9125266671180725,0.994663655757904,0.9931529760360718,0.9693991541862488,0.9748390913009644,0.7903017401695251,0.87302565574646,0.9620237350463867,0.9913878440856934,0.9932698607444763,0.9904811978340149,0.9827272295951843,0.8649234175682068,0.9834710359573364,0.9862786531448364,0.9963483810424805,0.964040219783783,0.9960199594497681,0.9802442789077759,0.9876711964607239,0.9622509479522705,0.9289377331733704,0.8692786693572998,0.9098319411277771,0.9369101524353027,0.9908984899520874,0.9904688000679016,0.9976868629455566,0.978563666343689,0.9856371283531189,0.898635983467102,0.984607994556427,0.9769716262817383,0.9824561476707458,0.9348731637001038,0.980918824672699,0.9951515197753906,0.993087649345398,0.990825355052948
hsa:1129,0.9735841155052185,0.988408088684082,0.9546991586685181,0.846223771572113,0.9799724221229553,0.9598768353462219,0.8002986907958984,0.9838191270828247,0.9786463379859924,0.974025547504425,0.9739711880683899,0.9311613440513611,1.0,0.9886268377304077,0.9337289929389954,0.9873955845832825,0.8376072645187378,0.9034521579742432,0.9834566116333008,0.7716168761253357,0.9351056814193726,0.9342496991157532,0.9287018775939941,0.9965074062347412,0.8620625138282776,0.9867170453071594,0.9825547933578491,0.967373788356781,0.8213978409767151,0.9029508829116821,0.8366215825080872,0.9287150502204895,0.9966313242912292,0.9933489561080933,0.8099468350410461,0.7685136198997498,0.9383902549743652,0.9629500508308411,0.9671460390090942,0.9897810220718384,0.983180820941925,0.9909315705299377,0.9941686987876892,0.9324207305908203,0.8504166007041931,0.9677619934082031,0.9730845093727112,0.9928562641143799,0.9786085486412048,0.8369840979576111,0.9827578067779541,0.9728044867515564,0.9776685833930969,0.9691908359527588,0.8828984498977661,0.8100241422653198,0.9956014752388,0.9311149716377258,0.9234092235565186,0.9846816062927246,0.9799618721008301,0.9527124166488647,0.9869664907455444,0.9899458885192871,0.9038368463516235,0.9548304677009583,0.9055481553077698,0.864327609539032,0.9826141595840454,0.8787702918052673,0.9735048413276672,0.9312254786491394,0.9899355173110962,0.929236888885498,0.9801549911499023,0.8850292563438416,0.9907060861587524,0.9970606565475464,0.9848536849021912,0.9948716759681702,0.9954922795295715,0.9465829133987427,0.8861792683601379,0.9223552346229553,0.9784232974052429,0.8807268738746643,0.9933028817176819,0.8721802830696106,0.8565955758094788,0.9740038514137268,0.9967654347419739,0.9740471243858337,0.9167181849479675,0.9373066425323486,0.9525691866874695
hsa:1131,0.993041455745697,0.9958911538124084,0.9809446930885315,0.9050889015197754,0.9940319061279297,0.9868494868278503,0.8652172684669495,0.9941898584365845,0.9473972320556641,0.99061518907547,0.99285489320755,0.9697713851928711,0.9886268377304077,1.0,0.9699193239212036,0.9962890148162842,0.8973990678787231,0.9499074220657349,0.9957023859024048,0.8419843912124634,0.9713355302810669,0.9706211686134338,0.9660042524337769,0.9889899492263794,0.9182231426239014,0.9968612194061279,0.9543226957321167,0.9904496669769287,0.8835363388061523,0.9488053917884827,0.8951961398124695,0.9682183861732483,0.9850434064865112,0.9961129426956177,0.8735749125480652,0.837172269821167,0.9720740914344788,0.9864553809165955,0.9886342287063599,0.9960026144981384,0.9550461769104004,0.9682720899581909,0.978840172290802,0.9700866341590881,0.9071692228317261,0.9906511306762695,0.9916167259216309,0.9945613741874695,0.9937470555305481,0.8965227603912354,0.9545511603355408,0.991837203502655,0.945446789264679,0.9303207397460938,0.932610809803009,0.8751845359802246,0.9808063507080078,0.9681121706962585,0.9631716012954712,0.9932474493980408,0.9957021474838257,0.9085571765899658,0.9609322547912598,0.9959909915924072,0.9476084113121033,0.9819627404212952,0.9479591250419617,0.9179738759994507,0.9561338424682617,0.9299421906471252,0.9927608966827393,0.9676237106323242,0.9962557554244995,0.9673563241958618,0.9944825172424316,0.9337579011917114,0.9953455328941345,0.987821102142334,0.9573543071746826,0.9792854189872742,0.9904592037200928,0.9783840179443359,0.9348648190498352,0.9618905782699585,0.9941975474357605,0.9312008619308472,0.9742124080657959,0.9248626828193665,0.9130510687828064,0.9929260611534119,0.990906298160553,0.9932411313056946,0.9581509232521057,0.9718745350837708,0.9809494018554688
hsa:1132,0.9801744818687439,0.9687941074371338,0.9907053709030151,0.9751335382461548,0.9744964838027954,0.9903935790061951,0.952876091003418,0.9753870964050293,0.8568592667579651,0.985090970993042,0.9811357855796814,0.9963117837905884,0.9337289929389954,0.9699193239212036,1.0,0.969217836856842,0.9681882858276367,0.9915177226066589,0.9762360453605652,0.9392806887626648,0.9932443499565125,0.9932386875152588,0.9970994591712952,0.9396246075630188,0.9808960556983948,0.9717664122581482,0.8624939918518066,0.9890791773796082,0.9623914957046509,0.9915443658828735,0.9691957235336304,0.9961839318275452,0.9230536818504333,0.9583705067634583,0.9566763043403625,0.9361487627029419,0.9927769303321838,0.9882955551147461,0.9876137375831604,0.9668800830841064,0.868167519569397,0.8888576626777649,0.9116833806037903,0.9947923421859741,0.9780594706535339,0.9894987940788269,0.9858889579772949,0.9571197032928467,0.9806948304176331,0.9707563519477844,0.8672133684158325,0.9865408539772034,0.854638397693634,0.8297181129455566,0.987570583820343,0.9591391682624817,0.9146071076393127,0.9956338405609131,0.9956359267234802,0.9713448286056519,0.9754042625427246,0.7965998649597168,0.8765559196472168,0.9633742570877075,0.9917993545532227,0.9936646819114685,0.9921979308128357,0.9822948575019836,0.8681535720825195,0.9867685437202454,0.9857016801834106,0.9969255924224854,0.9662351608276367,0.9966123700141907,0.9809849858283997,0.9880297780036926,0.9640994668006897,0.9303991794586182,0.8732747435569763,0.9119638800621033,0.9385659098625183,0.9942103028297424,0.9890834093093872,0.9958474636077881,0.9806206226348877,0.9844892024993896,0.9008460640907288,0.9852224588394165,0.9802934527397156,0.9853226542472839,0.936114490032196,0.9800281524658203,0.995026171207428,0.9914552569389343,0.9931776523590088
hsa:1133,0.9900570511817932,0.9964529871940613,0.9805115461349487,0.9068977236747742,0.9931076169013977,0.985419750213623,0.8636671900749207,0.9956072568893433,0.9445853233337402,0.9926337003707886,0.9877241849899292,0.9708741307258606,0.9873955845832825,0.9962890148162842,0.969217836856842,1.0,0.8952942490577698,0.9496592879295349,0.9944742918014526,0.840752899646759,0.9711383581161499,0.9685642123222351,0.968724250793457,0.9883960485458374,0.9167326092720032,0.9957652688026428,0.9494264721870422,0.9904065728187561,0.881782054901123,0.9472841024398804,0.8969283699989319,0.9661637544631958,0.9813576340675354,0.9945383071899414,0.8713290095329285,0.8354728817939758,0.9714946746826172,0.9852760434150696,0.9891678094863892,0.993461012840271,0.9507268667221069,0.966077446937561,0.9748142957687378,0.9683560132980347,0.9071683883666992,0.9883965253829956,0.9931239485740662,0.9920196533203125,0.9917066097259521,0.8963115811347961,0.95091712474823,0.9920158982276917,0.9403208494186401,0.9249488711357117,0.9323328137397766,0.8751514554023743,0.9774336218833923,0.9677293300628662,0.9612841010093689,0.9937769770622253,0.9922568798065186,0.902392566204071,0.9564598202705383,0.9923099279403687,0.9481837153434753,0.9838646054267883,0.95084148645401,0.9199718832969666,0.9500243663787842,0.9287022352218628,0.9929572939872742,0.969005286693573,0.9940500855445862,0.9679248929023743,0.993943989276886,0.9353841543197632,0.9946061372756958,0.9859440326690674,0.9551244378089905,0.976495623588562,0.9871219992637634,0.9743126630783081,0.9375069737434387,0.9633051753044128,0.9905620813369751,0.9297621250152588,0.9701603651046753,0.9242390990257263,0.9095430374145508,0.9898587465286255,0.9871086478233337,0.9893274903297424,0.9590356349945068,0.9700543880462646,0.9785518050193787
hsa:150,0.9221125841140747,0.8948517441749573,0.9483265280723572,0.993098258972168,0.913495659828186,0.9496961236000061,0.9951924681663513,0.9069567322731018,0.7471938729286194,0.9259499907493591,0.9262115955352783,0.9670993089675903,0.8376072645187378,0.8973990678787231,0.9681882858276367,0.8952942490577698,1.0,0.9839124083518982,0.9050804376602173,0.9887462854385376,0.9713249206542969,0.9635129570960999,0.9684692621231079,0.8470900654792786,0.9925636649131775,0.9024767279624939,0.7449128031730652,0.9408268928527832,0.9954167008399963,0.9864727854728699,0.9948508143424988,0.9739484786987305,0.8255265355110168,0.8813125491142273,0.9968705773353577,0.987451434135437,0.9679094552993774,0.9449002146720886,0.9365464448928833,0.8921564221382141,0.7542503476142883,0.7788292765617371,0.8107892274856567,0.9721981883049011,0.9927247762680054,0.9405354261398315,0.9285761117935181,0.8739333152770996,0.9163526296615601,0.9961104989051819,0.7521042823791504,0.9318578839302063,0.7401750683784485,0.7086172103881836,0.9903697371482849,0.9916801452636719,0.8126499652862549,0.9763617515563965,0.9766514301300049,0.8997566103935242,0.9113919138908386,0.6711843013763428,0.7637985348701477,0.8934335708618164,0.9836390018463135,0.9501329660415649,0.9724825620651245,0.9862186312675476,0.755075216293335,0.9915046691894531,0.9325445890426636,0.9672595858573914,0.8935412168502808,0.9725560545921326,0.9239529967308044,0.9913206696510315,0.8929422497749329,0.8385986089706421,0.7571201324462891,0.8120877742767334,0.8505852222442627,0.9645103812217712,0.9844142198562622,0.9698967933654785,0.9170533418655396,0.9915217161178589,0.7905740737915039,0.9909235239028931,0.9937207698822021,0.9314386248588562,0.8462356328964233,0.9246141314506531,0.9800776243209839,0.9678764939308167,0.9537503123283386
hsa:151,0.9678490161895752,0.9473465085029602,0.9810327887535095,0.9897353053092957,0.9615069031715393,0.983587384223938,0.9713829159736633,0.9556079506874084,0.818626880645752,0.9691899418830872,0.9670955538749695,0.9941405653953552,0.9034521579742432,0.9499074220657349,0.9915177226066589,0.9496592879295349,0.9839124083518982,1.0,0.955645740032196,0.9611957669258118,0.9928000569343567,0.9914013743400574,0.994025468826294,0.9095327854156494,0.9925113916397095,0.9545890688896179,0.8223951458930969,0.9791942834854126,0.9787228107452393,0.9962865710258484,0.9838154911994934,0.9948253035545349,0.8908178210258484,0.9374451041221619,0.9749106168746948,0.9592466354370117,0.991292417049408,0.9794006943702698,0.9761577844619751,0.9450899362564087,0.8281368017196655,0.852308988571167,0.8766728043556213,0.9935086369514465,0.988584041595459,0.9762109518051147,0.9713186621665955,0.9302303194999695,0.962515115737915,0.987019419670105,0.8264306783676147,0.9726622700691223,0.8144629597663879,0.7868261337280273,0.9929832220077515,0.9749562740325928,0.8816403150558472,0.9933689832687378,0.9938949942588806,0.9517505764961243,0.9606593251228333,0.7515920996665955,0.8382981419563293,0.9433878064155579,0.9939197301864624,0.9837797284126282,0.9894580841064453,0.9907016754150391,0.8286608457565308,0.9929559826850891,0.973141610622406,0.9924063682556152,0.9450483322143555,0.9940145611763,0.9659770727157593,0.9954344630241394,0.9427327513694763,0.9019458293914795,0.8325158357620239,0.8796972632408142,0.910153865814209,0.9870952367782593,0.9946017861366272,0.995573878288269,0.9641643762588501,0.9941633939743042,0.8635107278823853,0.9951068162918091,0.9893890619277954,0.971208930015564,0.9089125990867615,0.9690220952033997,0.994694173336029,0.9907373785972595,0.9858766198158264
hsa:3577,0.9937260746955872,0.9958052039146423,0.9851046800613403,0.9150838255882263,0.9941117763519287,0.989014208316803,0.8746353983879089,0.9955916404724121,0.9368876814842224,0.993540346622467,0.9923121929168701,0.973953902721405,0.9834566116333008,0.9957023859024048,0.9762360453605652,0.9944742918014526,0.9050804376602173,0.955645740032196,1.0,0.8534972667694092,0.9739566445350647,0.9762099385261536,0.9728432893753052,0.9873120188713074,0.9255008101463318,0.9961835741996765,0.9422376751899719,0.9922555088996887,0.8919976949691772,0.9534434676170349,0.9035840034484863,0.9735488891601562,0.9774004220962524,0.9928627610206604,0.881990373134613,0.8490415215492249,0.9749383330345154,0.9874063730239868,0.9913186430931091,0.9948798418045044,0.9453353881835938,0.9592622518539429,0.9715518355369568,0.9731553196907043,0.9185875058174133,0.9921591281890869,0.9941405057907104,0.992696225643158,0.9965390563011169,0.9066588878631592,0.9444537162780762,0.9938777685165405,0.936203122138977,0.9190855622291565,0.9404197931289673,0.8853268623352051,0.9748873710632324,0.9723142981529236,0.9684767723083496,0.9953813552856445,0.9948183298110962,0.8942550420761108,0.9498615860939026,0.9936514496803284,0.9551886320114136,0.9853379726409912,0.9579282999038696,0.9288213849067688,0.9465161561965942,0.9382143616676331,0.9939126372337341,0.9744227528572083,0.9952673316001892,0.9742739796638489,0.994924783706665,0.9428935647010803,0.9939702749252319,0.9823567271232605,0.9508702158927917,0.9715012311935425,0.9836360216140747,0.9820757508277893,0.945091724395752,0.9690538048744202,0.9952314496040344,0.9379785656929016,0.9656214118003845,0.9340285062789917,0.9215268492698669,0.9935272932052612,0.9851117730140686,0.9919148683547974,0.963412344455719,0.9719157814979553,0.9852453470230103
hsa:5731,0.8718073964118958,0.8396601676940918,0.9049129486083984,0.9864712357521057,0.8602686524391174,0.9081587195396423,0.9959569573402405,0.8535107970237732,0.6688183546066284,0.8809168338775635,0.8755388855934143,0.9375976324081421,0.7716168761253357,0.8419843912124634,0.9392806887626648,0.840752899646759,0.9887462854385376,0.9611957669258118,0.8534972667694092,1.0,0.9395955801010132,0.9274094700813293,0.9405999779701233,0.7832053899765015,0.9813685417175293,0.8477458357810974,0.667386531829834,0.8984052538871765,0.992928147315979,0.9661577939987183,0.991229772567749,0.9415581822395325,0.7565224170684814,0.8223947286605835,0.9947507381439209,0.9955928325653076,0.9318643808364868,0.9002096056938171,0.8918237686157227,0.8346570134162903,0.6794885396957397,0.704343855381012,0.7398458123207092,0.9385966062545776,0.9869672656059265,0.8960288763046265,0.8817040920257568,0.8137286305427551,0.8655672669410706,0.9899315237998962,0.6781052947044373,0.8880014419555664,0.6650339365005493,0.6296460628509521,0.9758979082107544,0.9939268827438354,0.7429808378219604,0.9440953135490417,0.9470669627189636,0.8442000150680542,0.8587663173675537,0.5892220735549927,0.6889920234680176,0.834583580493927,0.963370144367218,0.9155228137969971,0.9551313519477844,0.9799240231513977,0.678913414478302,0.9754250049591064,0.8851735591888428,0.9404000043869019,0.838325560092926,0.9415163397789001,0.8761612176895142,0.973730742931366,0.8357043862342834,0.7716309428215027,0.6824276447296143,0.7412892580032349,0.7880101203918457,0.928578794002533,0.9709548950195312,0.945023238658905,0.8655577301979065,0.974914014339447,0.7205852270126343,0.976377010345459,0.9836321473121643,0.8839724659919739,0.7804414629936218,0.8749094009399414,0.9553017020225525,0.9361557364463806,0.9127059578895569
hsa:5732,0.9820554852485657,0.9695162177085876,0.9877471923828125,0.9760624766349792,0.9779226183891296,0.9928193688392639,0.9533392190933228,0.9765416383743286,0.8695894479751587,0.9836729168891907,0.9824830293655396,0.9951021671295166,0.9351056814193726,0.9713355302810669,0.9932443499565125,0.9711383581161499,0.9713249206542969,0.9928000569343567,0.9739566445350647,0.9395955801010132,1.0,0.9910773634910583,0.9942754507064819,0.9406055212020874,0.980623185634613,0.9739687442779541,0.8702321648597717,0.9910310506820679,0.9641402363777161,0.9920297861099243,0.9705865383148193,0.9949936866760254,0.9273959398269653,0.9624410271644592,0.958463191986084,0.9364762306213379,0.9936411380767822,0.988847553730011,0.9879443645477295,0.9668393135070801,0.875239372253418,0.8959522843360901,0.9164807796478271,0.9948742389678955,0.9760237336158752,0.9898020625114441,0.9853900074958801,0.9566966891288757,0.9795052409172058,0.9711533188819885,0.8742292523384094,0.9869589805603027,0.8625454902648926,0.8383516669273376,0.9874008297920227,0.9589624404907227,0.9196457266807556,0.9963423609733582,0.9925544261932373,0.9685681462287903,0.9775732159614563,0.8086609244346619,0.8825098276138306,0.967431366443634,0.9912264347076416,0.9917411804199219,0.9877691864967346,0.9783994555473328,0.8764969706535339,0.9837567806243896,0.9882774353027344,0.9928427338600159,0.9677642583847046,0.9945217370986938,0.9840492010116577,0.988250195980072,0.9679824709892273,0.9358038902282715,0.8802995681762695,0.9173230528831482,0.9439396262168884,0.9947894811630249,0.9864926338195801,0.9922864437103271,0.9788780212402344,0.9863312840461731,0.9035646319389343,0.9825828671455383,0.9767342209815979,0.9849948287010193,0.9408612847328186,0.9835118651390076,0.9952079653739929,0.9967269897460938,0.9899647235870361
hsa:134,0.9858089685440063,0.9693797826766968,0.9921298027038574,0.9701113700866699,0.9805647134780884,0.9916117191314697,0.944984495639801,0.9757686853408813,0.8591161966323853,0.9828199744224548,0.9853984713554382,0.9930306077003479,0.9342496991157532,0.9706211686134338,0.9932386875152588,0.9685642123222351,0.9635129570960999,0.9914013743400574,0.9762099385261536,0.9274094700813293,0.9910773634910583,1.0,0.9936522245407104,0.9404294490814209,0.9781860113143921,0.9756708741188049,0.8651167154312134,0.9888283610343933,0.9554213285446167,0.9876003265380859,0.9605146050453186,0.9971920847892761,0.9247747659683228,0.961124837398529,0.9497948884963989,0.928195059299469,0.9931482076644897,0.9901450276374817,0.9896225929260254,0.9687261581420898,0.8697125911712646,0.8909520506858826,0.9130038619041443,0.995011031627655,0.9708019495010376,0.9893013834953308,0.9852650761604309,0.9574041366577148,0.9810789227485657,0.9648891091346741,0.8664626479148865,0.9838429093360901,0.8573144674301147,0.8303425312042236,0.9803441166877747,0.9501633644104004,0.9173393845558167,0.9919896125793457,0.9936816096305847,0.9749916195869446,0.9799163341522217,0.7982392311096191,0.8777385354042053,0.9655936360359192,0.9847787022590637,0.9884051084518433,0.9831134676933289,0.973858118057251,0.870035707950592,0.9809443354606628,0.9872734546661377,0.9905042052268982,0.9662967920303345,0.9943307042121887,0.98077392578125,0.9836379289627075,0.9644060730934143,0.932929515838623,0.874500572681427,0.9140039086341858,0.9393265247344971,0.9918426275253296,0.9809748530387878,0.9921905994415283,0.9823393821716309,0.9802416563034058,0.9004644155502319,0.9833768010139465,0.9740684032440186,0.9854336977005005,0.9399141073226929,0.9864579439163208,0.988051176071167,0.9888960123062134,0.995608925819397
hsa:135,0.9794758558273315,0.9672213196754456,0.9900855422019958,0.978471040725708,0.9740889072418213,0.9901036620140076,0.9538546204566956,0.9745451807975769,0.8508270978927612,0.9846321940422058,0.9785409569740295,0.9970492720603943,0.9287018775939941,0.9660042524337769,0.9970994591712952,0.968724250793457,0.9684692621231079,0.994025468826294,0.9728432893753052,0.9405999779701233,0.9942754507064819,0.9936522245407104,1.0,0.9355887770652771,0.9821049571037292,0.9707642793655396,0.8554064035415649,0.9884516596794128,0.9640411138534546,0.9923459887504578,0.9723482131958008,0.9960780143737793,0.917961061000824,0.9565926194190979,0.9572775959968567,0.9378798604011536,0.9937771558761597,0.9881890416145325,0.9878577589988708,0.9630013108253479,0.8610038757324219,0.8839815258979797,0.905880331993103,0.9943687319755554,0.9785200357437134,0.9868208765983582,0.9856793880462646,0.9526118636131287,0.9782237410545349,0.9724520444869995,0.8603912591934204,0.9863088130950928,0.8460240960121155,0.8215346932411194,0.98731929063797,0.9598006010055542,0.9091771245002747,0.9947693943977356,0.9946824908256531,0.9698086380958557,0.9743365049362183,0.7867469191551208,0.868645429611206,0.9593465924263,0.9921480417251587,0.9933598041534424,0.9922838807106018,0.9848185181617737,0.8599825501441956,0.9871456623077393,0.9850701093673706,0.997514545917511,0.9632436633110046,0.9971441626548767,0.979617178440094,0.9902821183204651,0.9621416330337524,0.9266512393951416,0.8668361306190491,0.9079188108444214,0.934493899345398,0.9914789795875549,0.990892231464386,0.9974517226219177,0.9777420163154602,0.985623836517334,0.8945209980010986,0.9863919019699097,0.9788225889205933,0.9830517172813416,0.9308401346206665,0.9778896570205688,0.9953778386116028,0.9930951595306396,0.9919431805610657
hsa:140,0.9766805171966553,0.9900383353233337,0.9585433602333069,0.8561354279518127,0.9824610352516174,0.9628332853317261,0.8099533319473267,0.9862561225891113,0.9750989079475403,0.9769631624221802,0.9762474894523621,0.9360324144363403,0.9965074062347412,0.9889899492263794,0.9396246075630188,0.9883960485458374,0.8470900654792786,0.9095327854156494,0.9873120188713074,0.7832053899765015,0.9406055212020874,0.9404294490814209,0.9355887770652771,1.0,0.8690732717514038,0.9892693161964417,0.9776113033294678,0.9702286124229431,0.8308770656585693,0.9099944233894348,0.8452418446540833,0.9354821443557739,0.9952403903007507,0.9943298697471619,0.8195401430130005,0.7780578136444092,0.9421905279159546,0.9653800129890442,0.9702773094177246,0.9897336363792419,0.9802677631378174,0.9874083995819092,0.99102383852005,0.9371961355209351,0.8603625297546387,0.971653401851654,0.9775105118751526,0.993305504322052,0.9816074967384338,0.8449561595916748,0.9784112572669983,0.9767608046531677,0.9730750322341919,0.9649717807769775,0.8910191655158997,0.8211804628372192,0.9925106763839722,0.9363055229187012,0.9299020171165466,0.9879472255706787,0.9823125600814819,0.9461616277694702,0.9809272289276123,0.9908488392829895,0.9121130108833313,0.9599709510803223,0.9155066609382629,0.8735549449920654,0.9793417453765869,0.8865948915481567,0.9763115048408508,0.9366269707679749,0.9912026524543762,0.936215877532959,0.9826662540435791,0.8934255838394165,0.9924222826957703,0.9958820343017578,0.9821233749389648,0.9921424984931946,0.9944156408309937,0.9522367715835571,0.8939462304115295,0.9278054237365723,0.979216992855072,0.8872403502464294,0.9897348284721375,0.8805034756660461,0.8646904230117798,0.976489782333374,0.9946531653404236,0.975348174571991,0.922672688961029,0.9407444596290588,0.9572874307632446
hsa:11255,0.9416565895080566,0.9174330234527588,0.9642852544784546,0.9960955381393433,0.9322958588600159,0.9648658037185669,0.9882130026817322,0.9255815148353577,0.7696126699447632,0.9456906914710999,0.9438911080360413,0.9813661575317383,0.8620625138282776,0.9182231426239014,0.9808960556983948,0.9167326092720032,0.9925636649131775,0.9925113916397095,0.9255008101463318,0.9813685417175293,0.980623185634613,0.9781860113143921,0.9821049571037292,0.8690732717514038,1.0,0.9235334992408752,0.7726515531539917,0.9586412906646729,0.9927387237548828,0.993064820766449,0.9937090873718262,0.9846030473709106,0.8496685028076172,0.9028633832931519,0.9901666045188904,0.9820960164070129,0.976706862449646,0.9594034552574158,0.9557204842567444,0.9142166376113892,0.7804537415504456,0.8049355149269104,0.8340221047401428,0.9830043911933899,0.9965943694114685,0.957165539264679,0.947041392326355,0.8966864347457886,0.9364921450614929,0.99530029296875,0.7784906625747681,0.9482677578926086,0.7661684155464172,0.7326227426528931,0.9957742691040039,0.9911818504333496,0.8392125368118286,0.9828667044639587,0.9847745895385742,0.9210100769996643,0.9315000772476196,0.6977277994155884,0.7910057902336121,0.9112597107887268,0.9904704093933105,0.9665287137031555,0.9839590191841125,0.9943070411682129,0.7821288704872131,0.9945880770683289,0.9502182006835938,0.9813728928565979,0.9134928584098816,0.9833300113677979,0.9416367411613464,0.9960415363311768,0.9113340377807617,0.8616675138473511,0.7843591570854187,0.8354986310005188,0.8742643594741821,0.973857045173645,0.9924359321594238,0.9852098822593689,0.9359806180000305,0.9957759380340576,0.8189932703971863,0.9970586895942688,0.9968804717063904,0.9473686218261719,0.8703069090843201,0.9438678622245789,0.9878296256065369,0.9785532355308533,0.9673017859458923
